"","var9","var22","var23","var24","var25","var26","var27","var29","var30","var31","var33","var39","var41","var49","var50","var51","var53","var54","var55","var56","var57","var58","var59","var60","var61","var62","var63","var64","var65","var66","y"
"10012","3","1","0","0","1","9","1","1","1","0","0","4","3","1","0","0","2","2",-0.472264038158591,0.35132042007059,0.353225127612202,0.355024946457387,0.427682492143252,0.920682126454284,0.15016074155107,-0.65253919343742,0.443144593574752,-0.862810711788179,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10013","1","5","3","2","0","1","1","4","2","0","3","4","3","0","0","0","2","2",0.300546629294716,0.359664734850913,0.349139832483368,0.355072920415058,0.426088809409277,-1.08537866778962,0.148416031565464,1.18806882464923,0.775096291690587,-0.171471018958575,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10015","1","1","0","0","3","10","1","1","1","0","3","4","3","1","0","0","2","2",1.70344015157578,0.347401974954154,0.359005063683367,0.355153934010973,0.428457984003385,0.922550533919506,0.17680021585871,0.557506747714683,-0.975194480193028,0.766043045205619,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10019","3","5","0","0","4","7","0","1","2","0","3","4","3","0","1","0","2","2",1.39857012239507,0.347401974954154,0.359005063683367,0.351159409526922,0.426630612615052,-1.08537866778962,0.180082876318498,0.399897290652226,0.231902603864657,-0.410807213310905,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10023","2","1","3","2","2","1","0","4","1","0","2","2","1","0","0","0","2","2",0.340678706677103,0.359495593335095,0.349139832483368,0.363483488530594,0.425889218144324,-1.08537866778962,0.132711453650904,0.940439248769897,0.275013214009548,2.80518742108951,-0.397361911433702,-0.397361927099459,0.999981105327606
"10029","3","1","3","2","4","6","0","4","2","0","4","4","3","0","0","1","2","2",-0.433655228530837,0.36476717057807,0.348504342129994,0.351763533352666,0.428492193348421,0.921935943142464,0.169561432127233,-0.433660374001714,-0.690664453236575,-0.584496908641356,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10033","3","3","3","0","1","8","0","4","1","0","4","4","1","1","1","0","2","2",-0.419533102057082,0.366966010283695,0.347808328885822,0.359257943706992,0.427885546078929,0.921220311306834,0.155773101753448,-0.413293970734881,0.749229925603652,1.15376768005682,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10049","3","5","3","2","1","1","0","4","1","0","5","4","3","0","0","0","2","2",-0.591630678582449,0.364118794767436,0.349139832483368,0.355574599087821,0.428690108176658,0.921115528162293,0.144798943050855,0.563410993325653,0.447455654589241,-0.643989048379951,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10050","3","2","3","0","1","7","0","4","1","0","3","4","3","0","0","0","2","2",-0.362761238440503,0.348867868091238,0.35894454079257,0.350862653974621,0.425485443429141,0.921925378374917,0.128008002054292,-0.800015570072253,0.671630827342804,-0.71920899517678,-0.397361911433702,-0.397361927099459,0.999981105327606
"10061","3","2","3","0","4","5","1","4","2","0","0","4","3","0","0","0","2","2",-0.147029212688219,0.365753829420337,0.348504342129994,0.350990205209406,0.424811066346094,0.920401247973851,0.137185074426396,-0.010014530958654,0.0939486514009187,0.0644460869036963,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10062","1","5","1","1","2",NA,"0","4","2","0","5","4","3","0","0","0","0","0",-0.201691733261843,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.122875524567067,0.569698041674076,0.58109854603849,-0.440895192029423,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10066","3","5","3","2","4","9","0","4","2","0","5","4","3","0","0","0","2","2",0.620515577096684,0.367755337357509,0.347172838532448,0.353860649521732,0.427666102112643,-1.08537866778962,0.162213170217747,0.747464495929603,0.322434885168971,-0.863494529486619,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10069","3","5","3","2","1","7","1","4","1","0","5","4","3","0","0","0","2","2",-0.386360888725427,0.346584457627704,0.369747876799932,0.351149985540749,0.427193980663297,-1.08537866778962,0.19471566158408,-0.426912664732008,0.891494939081878,0.759888685922335,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10080","3","1","0","0","4","7","1","1","2","0","6","4","3","1","0","0","2","2",-0.391867004462189,0.349065199859692,0.35894454079257,0.353233728043054,0.428711601969294,0.921693369508021,0.134296128513726,-0.641703929513994,0.45607777661822,-0.632364147511823,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10082","3","5","0","1","4","7","0","1","2","0","0","4","4","0","0","0","2","2",-0.430365814974202,0.350108239207232,0.356644670942263,0.35248266542031,0.427912357107912,-1.08537866778962,0.192639411829568,-0.00433737171729428,0.546610057922534,0.0644460869036963,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10094","3","5","3","0","1","1","0","4","1","0","0","4","3","0","0","0","2","2",-0.312867399531937,0.352673552197129,0.352014669796251,0.357467651072757,0.42702917442055,-1.08537866778962,0.140032098163759,-0.475379384198017,-0.40613442628012,-0.430637926557104,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10097","3","5","4","2","1","2","0","5","1","0","0","1","4","0","0","0","2","2",0.699838139430571,0.369587703778864,0.346295256615883,0.350730156441173,0.427700425041676,-1.08537866778962,0.177301456983393,3.03612203156948,0.162925627632787,2.56448359134083,2.51620273895898,2.51657508293873,4.75045908387983e-06
"10098","3","5","3","0","4","5","1","4","2","0","1","4","3","0","0","0","2","2",-0.572037636088986,0.369080279231412,0.346295256615883,0.352408979826575,0.431321244553171,0.920746408464798,0.173074358309019,-0.675516441137227,-0.613065354975727,-1.02966223013691,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10101","3","5","1","2","4","2","1","2","2","0","1","4","3","0","1","0","2","2",-0.446027049075329,0.361919955061811,0.349139832483368,0.350612002424724,0.42837576270787,0.921108876256768,0.189089714709753,-0.131440856903233,0.645764461255827,-0.981794991266439,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10109","3","5","0","2","2","10","1","1","0","1","5","2","1","0","0","0","2","2",4.50238349115395,0.356535616808291,0.349139832483368,0.353921073486915,0.43028790241541,-1.08537866778962,0.20182412449112,1.16898545937085,-1.92793896439564,7.61721256297305,2.51564532722303,2.51642913174289,4.75045908387983e-06
"10110","3","1","4","0","4","1","1","5","2","0","1","4","4","0","0","0","2","2",0.387417770946227,0.368206381399689,0.347172838532448,0.354947149711185,0.426763278463051,-1.08537866778962,0.129803766882867,-0.127093774969959,0.167236688647276,0.559530100364496,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10115","3","3","3","2","2","7","1","4","0","1","2","2","1","1","1","0","2","2",-0.21877591592402,0.349008819354419,0.35894454079257,0.351940896893119,0.426860199663058,0.920802845597305,0.105096702093171,0.383720793110041,-0.625998538019194,0.582533727730065,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10117","3","5","3","0","4","5","0","4","2","0","2","4","3","0","1","0","2","2",-0.62565296508056,0.361497101272267,0.349139832483368,0.350770435037581,0.427629718494832,0.921461928682556,0.135749570752148,-0.329557493970713,0.788029474734054,0.417979836847347,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10120","3","5","3","0","1","7","0","4","1","0","6","4","1","0","0","0","2","2",-0.308550154238007,0.345259515753801,0.372622714112815,0.352312334945451,0.425435846059586,-1.08537866778962,0.119495246161337,0.0201444853858873,0.710430376473207,1.34455281784078,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10121","3","5","3","0","4","5","1","4","2","0","1","4","4","0","0","0","2","2",0.48986742736403,0.364034224009528,0.349139832483368,0.351413281601153,0.428978567858472,0.922382021248555,0.138686053311394,-0.670933189379344,0.701808254444229,-0.457990634483467,2.51573336702058,2.51641216067361,4.75045908387983e-06
"10123","1","2","3","0","2","7","0","4","1","0","2","1","3","1","0","0","0","0",-0.491909880227855,0.345033993732711,0.372622714112815,0.351056478533913,-2.33925060694862,-1.08537866778962,0.135377827663071,-0.768191037410806,0.62852021719787,-0.343109261194241,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10125","3","5","3","0","1","7","1","4","1","0","3","4","3","0","0","0","2","2",-0.178485439815107,0.347824828743698,0.359005063683367,0.351377760053514,0.426432258922457,-1.08537866778962,0.117019119280442,-0.511421235152961,-0.71221975830902,-0.239168971075239,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10127","1","5","3","2","0","7","0","4","2","0","1","4","3","0","0","0","2","2",-0.502629954050223,0.344188286153624,0.373530557474778,0.352022236282486,0.427193089826434,-1.08537866778962,0.175272855640845,-0.47414662961995,-0.828618405700312,-0.322594730249602,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10133","1","5","3","2","3","1","1","4","1","0","4","4","7","0","0","0","2","2",-0.477128639052658,0.360087588640456,0.349139832483368,0.359787906770236,0.425996254478816,-1.08537866778962,0.126930430263451,-0.782075746869735,0.382789739371862,-0.66723885011728,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10137","2","5","3","2","2",NA,"0","4","1","0","3","4","3","0","0","0","2","2",0.147753457583669,0.368826566957686,0.346295256615883,-2.82650626985213,0.427943785380233,-1.08537866778962,0.131930680708936,-0.866065262731395,-0.121604399323666,-0.739039708422979,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10142","1","5","1","1","2",NA,"0","4","2","0","6","4","3","0","1","0","0","0",-0.555694407470528,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.141673374015374,-0.86901738553688,-0.263869412801893,-0.386189776177768,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10144","3","5","3","0","4","7","1","4","2","0","1","4","3","0","0","1","2","2",1.33639510221388,0.348304063038513,0.359005063683367,0.352839567427827,0.425468093383819,0.921069479764522,0.127902089148283,-0.598914369289344,0.589720668067468,-0.47166698844638,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10152","3","3","3","0","4","1","1","4","2","0","2","4","3","1","0","0","2","2",-0.329737743913215,0.368995708473503,0.346295256615883,0.355663946544825,0.426933929392275,0.920738829515709,0.129698148340438,-0.40803205514092,0.555232179951513,0.359855332504562,2.5178812255134,2.51640197803204,0.999981105327606
"10156","3","0","0","2","1","7","0","1","1","0","2","4","3","0","0","0","2","2",-0.142782366828399,0.346302555101341,0.369747876799932,0.35124800116868,0.426675097405459,-1.08537866778962,0.168842263226594,1.55080523721477,-0.479422463526478,0.440545820886236,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10157","3","5","4","0","1","5","0","5","1","0","2","4","3","0","0","0","2","2",-0.50865966557779,0.367163342052149,0.347808328885822,0.351126451569575,0.42761999627567,0.92185009007643,0.154990313962982,-0.722579118020448,-0.871729015845204,-0.693907740345202,2.51625170784045,2.51640197803204,4.75045908387983e-06
"10159","3","5","1","1","1","1","0","5","1","0","5","4","3","0","0","0","2","2",-0.688581259206194,0.368488283926051,0.347172838532448,0.360631046022382,-2.33925060694862,0.92167668189772,0.163691708142313,0.422649885050581,-1.27696875120744,0.44875163326377,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10162","3","3","3","0","4","9","1","4","2","0","0","4","3","1","0","0","2","2",-0.500050694784386,0.348022160512151,0.359005063683367,0.354392085082297,0.427650906974915,0.920554192416327,0.20845151738732,0.65298034569884,0.292257458067547,-0.0422294740079953,-0.397361911433702,-0.397361927099459,0.999981105327606
"10163","1","5","3","2","3","7","0","4","1","0","1","4","3","0","1","0","2","2",-0.398416791808987,0.366120302704608,0.347808328885822,0.350968099986098,0.425277340001815,0.920672165830604,0.204958280593629,0.333242737227116,0.555232179951513,0.0213655719201696,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10166","3","5","3","0","4","7","0","4","2","0","2","4","3","0","1","0","2","2",-0.328829591213818,0.348501394806967,0.359005063683367,0.35104960869431,0.42702917442055,-1.08537866778962,0.140032098163759,-0.673496021265497,-3.20832408569968,-1.1404406972371,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10167","1","3","3","0","2","6","1","4","1","0","3","1","3","1","0","0","0","0",0.0473814644637819,-2.81034376124603,-2.80832952825954,0.353437384020639,-2.33925060694862,-1.08537866778962,0.138652505453968,-1.11290814654444,-0.160403948454069,-0.812892019823463,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10172","3","5","3","2","4","5","0","4","2","0","4","1","3","0","0","0","0","0",-0.488723425843374,0.356761138829381,0.349139832483368,0.353292732066375,-2.33925060694862,-1.08537866778962,0.156647527383413,-1.25483712757769,0.520743691835599,-0.919567580734619,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10178","1","5","3","0","3","8","0","4","1","0","3","4","3","0","1","0","2","2",-0.484450180195652,0.361271579251177,0.349139832483368,0.356840949894873,0.428498083112051,-1.08537866778962,0.167755761675864,0.343656269321266,0.848384328936944,-0.54141639365783,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10183","3","3","3","0","1","10","0","4","1","0","5","4","3","1","0","0","2","2",-0.579514935979496,0.344385617922078,0.373530557474778,0.355077220791801,0.425233652150001,-1.08537866778962,0.152836139599707,0.226025529840909,-2.60477554367086,0.808439742490705,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10188","1","5","1","1","2",NA,"0","4","2","0","2","4","3","0","0","0","0","0",-0.332471881933563,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.144007224434874,0.016067960641545,0.318123824154482,-0.248742418849118,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10189","3","4","3","2","4","8","0","4","2","0","2","4","5","0","0","0","2","2",-0.201199817216521,0.365105453609704,0.348504342129994,0.354813011029084,0.429306483272709,0.92099270912453,0.199852943917366,-0.206833531628178,0.499188386763111,0.166334923927913,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10190","3","0","0","1","1","7","1","1","1","0","5","4","3","1","0","0","2","2",-0.21021006478382,0.344470188679987,0.373530557474778,0.350843835120084,0.428068253417777,-1.08537866778962,0.243527802473931,-0.735815009280306,0.27932427502408,-0.951023194849482,-0.397361911433702,-0.397361927099459,0.999981105327606
"10202","3","5","3","2","1","1","0","4","1","0","0","4","3","0","0","0","2","2",-0.196292976661811,0.368544664431324,0.347172838532448,0.353543565149517,0.425457390220502,0.920565192783405,0.121344953930741,0.115758876919198,0.106881834444386,0.801601565509516,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10207","3","3","3","0","1","7","0","4","1","0","0","4","4","1","1","0","2","2",-0.487711433978379,0.352899074218218,0.351137087879687,0.353048981681357,0.426206169813656,0.9205799217293,0.167014459279309,0.150697736935852,0.421589288502264,-0.4819242539187,-0.397361911433702,-0.397361927099459,0.999981105327606
"10210","1","5","3","2","0","5","0","4","2","0","1","1","5","0","0","0","2","2",-0.576181522776653,0.362878423651442,0.349139832483368,0.351958679634,0.426679786450841,-1.08537866778962,0.132185694597554,0.872637746973394,0.486255203719643,1.17838511718996,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10215","1","5","3","2","3","5","0","4","1","0","5","4","3","0","0","0","2","2",0.0575893824035092,0.366092112451972,0.347808328885822,0.351244596369493,0.426053987558605,-1.08537866778962,0.109293949818305,-0.938408491920837,-1.19074753091757,-0.702113552722737,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10225","1","5","3","0","2",NA,"0","4","2","0","5","4","3","0","0","0","0","0",-0.43777711539562,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.124542257352124,-0.183033258043012,0.615587034154403,-0.529791492789166,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10242","1","2","3","0","3","8","1","4","1","0","4","4","3","0","1","0","2","2",-0.475056255712322,0.344780281458985,0.373530557474778,0.373458411459714,0.426506607982779,0.921088372688005,0.165252111110763,-0.583569818882738,0.20172517676319,-0.536629669770355,-0.397361911433702,-0.397361927099459,0.999981105327606
"10244","1","5","3","0","0","7","0","4","2","0","3","4","3","0","0","0","2","2",-0.537058797280252,0.346950930911975,0.366873039487048,0.35106582665669,0.425044626004659,-1.08537866778962,0.096112056747537,-1.25276090934089,-1.93225002541017,-0.923670486923654,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10245","1","5","3","2","0",NA,"0","4","2","0","4","1","3","0","0","0","2","2",-0.131345098771646,0.368629235189232,0.347172838532448,-2.82650626985213,0.425450315646196,-1.08537866778962,0.128155449435704,-1.20899812181772,-0.733775063381466,-0.620739246643158,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10246","1","2","3","0","3","5","0","4","1","0","4","4","3","1","1","0","2","2",0.555396980578384,0.369193040241957,0.346295256615883,0.350849651344009,0.426180296886941,0.920383796361422,0.185344525258228,-0.284269983679798,0.891494939081878,-0.552357476828054,-0.397361911433702,-0.397361927099459,0.999981105327606
"10249","2","0","2","2","2","7","1","3","2","0","2","4","3","1","0","0","2","2",-0.648966617664468,0.344385617922078,0.373530557474778,0.350886295094731,0.430481602873893,0.920400197361238,0.192052028926773,0.104219645249815,0.637142339226849,-0.322594730249602,-0.397361911433702,-0.397361927099459,0.999981105327606
"10253","1","3","3","0","0","7","0","4","2","0","5","4","3","1","0","0","2","2",-0.31719784472004,0.346189794090797,0.369747876799932,0.350952404707389,0.425991319207979,0.920543331787549,0.159153245075381,0.0351756566022427,0.641453400241338,0.682617286031256,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10258","1","5","3","2","2",NA,"0","4","2","0","6","4","3","0","0","0","0","0",0.644808661807102,0.345597798785436,0.369747876799932,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.153872704525509,-0.546489858809392,0.537987935893556,-0.812892019823463,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10259","1","5","1","1","0","1","0","4","2","0","6","4","3","0","0","0","2","2",0.464290432974774,0.366289444220426,0.347808328885822,0.368368202088526,0.432641505637621,-1.08537866778962,0.158974129287821,-0.313481725453892,-0.354401694106208,-0.705532641213866,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10263","1","3","3","2","3",NA,"0","4","1","0","5","4","4","1","0","0","2","2",-0.178088563005346,0.364936312093887,0.348504342129994,-2.82650626985213,0.425363020937838,0.920883215642764,0.104213087505401,-0.333080576791254,0.585409607052979,0.286003021104078,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10275","1","3","3","0","3","5","0","4","1","0","0","4","3","1","0","0","2","2",0.269843676112714,0.368939327968231,0.346295256615883,0.351522698283513,0.429046933641547,0.920718591858241,0.170131107894802,-0.556416777254193,0.701808254444229,0.565000641949341,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10281","1","3","3","2","0","7","0","4","2","0","0","4","3","1","0","0","2","2",-0.21751488606107,0.342496870995451,0.374438400836741,0.353299536918253,0.42460358828039,0.921653067463525,0.158854084986799,0.169448582887348,0.766474169661608,-0.652878678455926,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10284","3","3","3","0","2","2","0","4","0","1","5","4","1","1","0","0","2","2",-0.206821212026605,0.368037239883872,0.347172838532448,0.350631700000088,0.426860199663058,0.920549509913776,0.116804316923583,-0.27080700605033,0.421589288502264,0.532861210136573,-0.397361911433702,-0.397361927099459,0.999981105327606
"10285","3","5","3","0","4","2","1","4","2","0","6","4","3","0","0","0","2","2",-0.376763685876359,0.367783527610146,0.347172838532448,0.350559191553778,0.424471355809021,0.921866371787082,0.154093636113798,-0.114247174629432,0.779407352705076,-0.491497701692579,-0.397361911433702,-0.397361927099459,0.999981105327606
"10289","3","5","3","0","4","5","0","4","2","0","6","1","3","0","0","0","0","0",-0.136858254451555,0.363695940977893,0.349139832483368,0.351257152363302,-2.33925060694862,-1.08537866778962,0.224853847434275,0.204517206543778,-0.0353831790338412,0.80980737788705,-0.397361911433702,-0.397361927099459,0.999981105327606
"10290","3","5","3","2","1","1","1","4","1","0","6","1","3","0","0","0","2","2",-0.299691265453646,0.365838400178246,0.348504342129994,0.358964291178028,0.424443779900203,0.920734342015327,0.215406905654161,-0.227693036726237,0.719052498502185,-0.540048758261485,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10296","3","1","0","1","4","7","0","4","2","0","6","4","3","1","0","0","2","2",-0.228261359671339,0.34317343705872,0.373833171928766,0.350748038407258,0.42842796805165,-1.08537866778962,0.156694224817978,-0.966437438118063,0.529365813864577,-0.367726698327379,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10302","1","5","3","0","3","7","0","4","1","0","0","4","3","0","0","0","2","2",1.54213744827191,0.350305570975685,0.356644670942263,0.351464733363484,0.42682667714305,-1.08537866778962,0.13856416528891,-0.00222871257054602,-0.919150687004627,-0.301396381607059,-0.397361911433702,-0.397361927099459,0.999981105327606
"10306","1","3","3","0","0","5","0","4","2","0","1","4","1","1","0","0","2","2",0.061653189734909,0.362230047840809,0.349139832483368,0.351953130509679,0.426214752897645,0.921606019325507,0.155526814278156,0.382488038531973,0.749229925603652,-0.277462762171826,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10308","3","1","3","0","1","7","1","4","1","0","4","4","3","0","0","0","2","2",-0.471623403308457,0.346669028385612,0.369747876799932,0.351071081733525,0.42389664722609,0.922870756885178,0.122695685031237,-0.727542577242849,0.585409607052979,-0.483291889315045,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10310","3","5","3","2","4","9","1","4","2","0","6","4","3","0","0","0","2","2",0.852838989472375,0.369390372010411,0.346295256615883,0.354194267859443,0.426424778675143,0.921341019440732,0.127003794493348,-0.791937783494647,-0.250936229758426,-0.505857873353933,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10312","3","5","1","1","1","8","0","4","1","0","4","4","3","0","0","0","2","2",0.860494927927171,0.344385617922078,0.373530557474778,0.355893089519876,0.430086384936652,-1.08537866778962,0.186629422658769,-0.407999614230975,0.615587034154403,-0.339006355005206,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10315","3","5","3","2","1","7","1","4","1","0","5","4","1","0","0","0","2","2",-0.498336468565184,0.342778773521813,0.374438400836741,0.351330626521623,0.426523524801059,0.920767304196262,0.169860383102335,-0.142568089016342,-0.488044585555457,1.30694284444264,-0.397361911433702,-0.397361927099459,0.999981105327606
"10322","3","0","1","0","1","1","0","2","1","0","0","1","3","1","0","0","2","2",-0.525502730178163,0.365979351441427,0.347808328885822,0.359617469884533,0.426642326375059,0.920383796361422,0.129214741160503,-1.29132990718091,0.425900349516753,-0.957861371831206,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10324","1","5","3","1","3","7","0","4","1","0","5","4","3","0","0","0","2","2",-0.035580748611282,0.347120072427792,0.366873039487048,0.351083947058363,0.427264962361561,0.921307176219842,0.142677619625443,-0.274117600910949,0.654386583284848,-0.784855494199195,-0.397361911433702,-0.397361927099459,0.999981105327606
"10325","3","5","3","0","1","5","0","4","1","0","1","4","3","0","1","0","2","2",-0.56931229799735,0.362624711377716,0.349139832483368,0.351430570924478,0.424347253624266,0.922479501187064,0.10272827824501,0.0201230743853205,-0.518222012656881,0.276429573330199,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10336","3","0","1","0","1","4","1","2","1","0","5","4","3","1","0","0","2","2",-0.385577695021508,0.352870883965582,0.351137087879687,0.350579616229197,0.430498787919825,-1.08537866778962,0.203648270833029,0.113585335952562,0.318123824154482,1.24471543391082,-0.397361911433702,-0.397361927099459,0.999981105327606
"10343","1","0","1","0","0","1","1","2","2","0","5","4","3","1","0","0","2","2",0.13320189456211,0.366543156494152,0.347808328885822,0.354019953561734,0.428158814418265,0.921844896323986,0.185951204019616,0.309139141133888,-0.832929466714802,0.288054474198863,-0.397361911433702,-0.397361927099459,0.999981105327606
"10344","3","3","3","0","1","5","0","4","1","0","0","4","3","1","0","0","2","2",0.157879536181122,0.369446752515683,0.346295256615883,0.351416575726576,0.427706670498962,0.922061649464203,0.142943204526423,0.0341699883937851,-0.449245036425012,1.24813452240141,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10345","1","5","3","2","2",NA,"1","4","1","0","2","2","3","0","0","0","0","0",-0.283337476920027,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.251601629799622,1.13771242217864,-0.190581375555536,1.70492474476562,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10348","1","3","3","0","2",NA,"0","4","1","0","1","4","3","1","0","0","0","0",0.127372821421269,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.111253582263117,-0.878587453972293,-0.238003046714959,0.300363192765432,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10349","1","0","1","1","0","2","0","5","2","0","4","4","3","1","0","0","2","2",-0.244331790482954,0.366120302704608,0.347808328885822,0.350664813295676,0.428438600083929,0.920401815691792,0.142656451148118,-0.342501417040887,-0.53546625671488,-0.418329207990535,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10351","1","5","3","2","3","5","0","4","1","0","4","4","8","0","1","0","2","2",0.244699638242837,0.357268563376833,0.349139832483368,0.35176205424985,0.427548233042062,-1.08537866778962,0.174418422914402,0.333956437246075,0.637142339226849,0.00563776486247078,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10353","1","3","3","0","0","7","0","4","2","0","6","4","3","1","0","0","2","2",-0.492022519322167,0.342976105290267,0.374438400836741,0.351077367507273,0.428842184839963,0.92171210279763,0.203384675644303,-0.452897833602374,0.602653851110936,-0.47166698844638,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10364","2","1","0","0","2","1","1","1","2","0","3","4","3","1","0","0","2","2",-0.177280729499534,0.346302555101341,0.369747876799932,0.355670621689813,-2.33925060694862,-1.08537866778962,0.166412613446366,0.273973194747625,0.680252949371783,-0.306183105493999,2.51582609532805,2.51640197803204,4.75045908387983e-06
"10371","1","5","1","1","2",NA,"0","4","1","0","6","4","3","0","0","0","0","0",-0.54568184796039,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.144225833522103,1.01579948258471,0.688875071400761,1.94562857451483,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10372","3","5","4","2","1","9","0","5","1","0","3","4","3","0","0","0","2","2",0.652728598139589,0.348726916828057,0.35894454079257,0.358113278201745,0.426511674266704,0.923611221925247,0.154435315065699,-0.747818145961911,0.796651596763075,-0.388241229272017,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10375","3","4","3","0","4","6","0","4","2","0","6","4","3","0","0","0","2","2",-0.34339787410068,0.34235591973227,0.374438400836741,0.351513216652611,0.425173272472469,0.923473907744964,0.139047338031072,-0.177214980843312,-0.578576866859771,0.242922506120552,-0.397361911433702,-0.397361927099459,0.999981105327606
"10376","3","5","3","2","4","7","0","4","2","0","3","4","3","0","0","0","2","2",-0.5220285181071,0.347401974954154,0.359005063683367,0.352882869875634,0.426043578206693,0.922464710545817,0.232004632251828,-0.317327270919313,-0.199203497584514,-0.509960779542967,-0.397361911433702,-0.397361927099459,0.999981105327606
"10377","3","5","0","2","4","6","1","1","2","0","3","4","3","0","1","0","2","2",-0.547008877292431,0.352927264470855,0.351137087879687,0.352684018270739,0.430039653601291,-1.08537866778962,0.184185491104856,-0.601671846635163,-0.565643683816304,-0.918883763036714,-0.397361911433702,-0.397361927099459,0.999981105327606
"10381","3","5","3","0","1","1","0","4","1","0","5","2","3","0","0","1","2","2",1.19621222912968,0.369108469484048,0.346295256615883,0.361264368154962,0.42779377915027,0.92395357055679,0.269533490055582,-0.0148157856313329,-1.75980758483048,2.51456489937558,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
